time,branch-misses,branch-instructions,LLC-load-misses,L1-dcache-load-misses,instructions,label,program,branch-misses_mean,branch-misses_std,branch-misses_max,branch-instructions_mean,branch-instructions_std,branch-instructions_max,LLC-load-misses_mean,LLC-load-misses_std,LLC-load-misses_max,L1-dcache-load-misses_mean,L1-dcache-load-misses_std,L1-dcache-load-misses_max,instructions_mean,instructions_std,instructions_max,miss_rate,branch_miss_rate,cache_miss_ratio
0.020663934,4029,620661,41029,52513,5524104,1,spectre_v4,46926.1,104979.00854027914,345266.0,1064965.3,1345938.4813255395,4844558.0,13108.0,17301.213631162154,42894.0,59071.5,35130.736068608305,89816.0,5421597.7,4895416.63311136,18255794.0,0.0074272664983739,0.0064914558970905,1.2798683889836704
0.020664066,10744,862422,42976,47852,6583325,1,spectre_v1,46174.4,105233.67436350611,345266.0,1083353.4,1341320.758147829,4844558.0,17086.9,19233.485467047078,42976.0,54875.1,33519.60076814087,89718.0,5745502.0,4849641.062917315,18255794.0,0.0065280072717043,0.012457923779862,1.1134327663634036
0.020667441,10714,866334,42924,48168,6613211,1,spectre_v1,45428.7,105480.29034010733,345266.0,1103083.1,1335989.8168353972,4844558.0,20959.1,20223.579276840846,42976.0,50834.8,31373.03157809258,89718.0,6076944.9,4776552.710235013,18255794.0,0.0064906432759149,0.012367040463562,1.1221432731508445
0.020668304,10609,847282,42113,47070,6460613,1,spectre_v1,44676.3,105723.18155557624,345266.0,1120126.4,1331026.0482550212,4844558.0,24806.7,20221.9092078644,42976.0,46570.0,28242.578730231555,89387.0,6389212.0,4678663.8530699015,18255794.0,0.0065184206949989,0.0125212001184964,1.1176805812793846
0.020668402,10892,863984,42848,47782,6581830,1,spectre_v1,11238.9,4750.83684908976,17765.0,722069.0,248192.20133956303,879504.0,29059.6,18930.57485304306,42976.0,50776.0,24346.559784358196,89387.0,5221815.6,2175679.9405671502,6870402.0,0.0065100425702209,0.0126067003478069,1.1151252071226867
0.020669523,14926,870412,28487,32691,6802960,1,spectre_v2,10955.0,4388.530379169243,17607.0,741819.4,251679.33256833957,879504.0,31589.6,16640.737892293106,42976.0,45192.3,20882.93142496988,89387.0,5570250.1,2115183.940411829,6870402.0,0.0041874413215069,0.017148181380563,1.1475358045492838
0.020670785,10609,862948,42812,48280,6583291,1,spectre_v1,10255.2,3716.423035363472,15158.0,761459.8,252813.2109658133,879504.0,35564.5,13525.3033340394,42976.0,41081.6,14190.197173479188,52513.0,5899534.3,1972322.541849814,6870402.0,0.0065031294373696,0.0122938899054289,1.1276948590381426
0.02067138,10806,859910,42825,47671,6556897,1,spectre_v1,10929.0,3014.5586373099845,15158.0,839828.4,77429.99875758964,879504.0,39767.6,5901.7056517586025,42976.0,45306.1,6715.567659467316,52513.0,6516710.8,368921.9359436492,6870402.0,0.0065312896433648,0.012566416757083,1.1131322094055014
0.020671516,10812,861489,42965,47859,6570119,1,spectre_v1,10494.4,2625.2735391874908,14926.0,838026.9,76609.55604949252,870412.0,41187.3,4503.675685235028,42976.0,46783.9,5175.95875069376,52513.0,6486682.5,348595.36177264166,6802960.0,0.0065394543783066,0.0125503488142636,1.1138807429130009
0.020673344,15254,873984,28532,32859,6815377,1,spectre_v2,10939.5,3029.5941880798,15254.0,838942.6,77019.11690425595,873984.0,39751.1,5955.0626538358565,42976.0,45274.5,6756.627219914039,52513.0,6509172.7,362993.3633550328,6815377.0,0.0041864148987774,0.017453388788137,1.1516139207233729
0.020673596,10835,862049,42903,48010,6576641,1,spectre_v1,11620.1,1832.7185302477733,15254.0,863081.4,7053.222166758261,873984.0,39938.5,6028.775428448642,42976.0,44824.2,6358.961127591257,48280.0,6614426.4,110194.70178153228,6815377.0,0.0065235419534771,0.0125688765152833,1.1190098825284356
0.020674361,15735,610368,2453,79636,3025692,0,ffmpeg,12119.2,2208.65865779869,15735.0,837876.0,80248.39030992254,873984.0,35886.2,13160.716586366649,42965.0,48002.6,12761.047764366327,79636.0,6258663.1,1141230.2275808912,6815377.0,0.0008107233615571,0.0257794874903541,32.45150774246129
0.020677633,15036,871894,28410,32650,6809751,1,spectre_v2,12551.4,2323.0421720958434,15735.0,838432.0,80486.37740222672,873984.0,34434.8,13098.504866332372,42965.0,46450.8,13651.183089143877,79636.0,6278317.1,1149675.7395056612,6815377.0,0.0041719580977398,0.0172451958091283,1.149202773573616
0.02067845,16402,605670,2640,79312,2999487,0,ffmpeg,13130.7,2500.378684653407,16402.0,814270.8,108814.16513977868,873984.0,30487.5,16125.48103158475,42965.0,49675.0,17168.16691826264,79636.0,5932204.5,1542557.2009848745,6815377.0,0.0008801502123028,0.0270807088336737,30.031048845134418
0.020679079,14982,595068,2528,76645,2951151,0,ffmpeg,13539.7,2426.9268656293584,16402.0,787379.2,126890.8483625914,873984.0,26455.5,17659.311948657556,42965.0,52561.3,19128.81413557379,79636.0,5569136.6,1781442.2416900962,6815377.0,0.000856614637267,0.025176912257234,30.306445235270857
0.020680005,15549,594934,2460,78847,2951648,0,ffmpeg,13602.0,2474.007365479512,16402.0,759831.4,136407.67445924072,873984.0,23852.8,19179.208191279537,42965.0,57176.9,19368.57518106169,79636.0,5184005.4,1897586.0138873672,6815377.0,0.000833432430482,0.0261356282619109,32.03860219422999
0.020680946,15958,596080,2753,79980,2959497,0,ffmpeg,14136.9,2328.9940341515558,16402.0,733144.6,140048.8477188521,873984.0,19846.9,18961.528855671,42965.0,60346.9,20321.34313392353,79980.0,4821626.0,1946071.348948044,6815377.0,0.000930225328755,0.0267715293726859,29.04139433551198
0.020681651,15873,593696,2634,78754,2944963,0,ffmpeg,14643.6,2059.3855178459257,16402.0,706523.2,138569.1058046908,873984.0,15827.8,17772.06105598834,42965.0,63455.2,20543.01849939928,79980.0,4460432.6,1923273.6878926156,6815377.0,0.0008944082168746,0.026735860211522,29.8876660341556
0.020682487,16489,623252,2739,81973,3076080,0,ffmpeg,15211.3,1621.7661189107562,16489.0,682699.5,129123.79095465138,873984.0,11805.2,15332.21496501184,42903.0,66866.6,20497.781572106087,81973.0,4111028.7,1811557.3309016093,6815377.0,0.0008904186853337,0.026456350791733,29.91715328467153
0.020682764,14904,589245,2542,76452,2911675,0,ffmpeg,15176.3,1624.516615284604,16489.0,654225.6,112592.15205155528,871894.0,9206.2,14353.336304381164,42903.0,71225.9,16755.627628086782,81973.0,3720658.5,1568322.5400904084,6809751.0,0.0008730366977644,0.0252933409815255,30.063704286276053
0.020684271,15427,611840,2591,80642,3033023,0,ffmpeg,15635.5,563.6001833472689,16489.0,629204.7,85918.85930865565,871894.0,5175.0,8164.592757075432,28410.0,74489.1,14794.74268072557,81973.0,3366296.7,1210931.8723547987,6809751.0,0.0008542629402207,0.0252140670533684,31.111882716049383
0.020684652,15524,604389,2571,79273,2996493,0,ffmpeg,15614.4,563.410882238381,16489.0,628606.8,86085.14926745824,871894.0,5186.8,8160.305778584508,28410.0,74452.8,14781.150314580262,81973.0,3363376.8,1211879.254714841,6809751.0,0.0008580027191778,0.0256854018100895,30.82153965785381
0.020685481,15562,619568,2466,80784,3070739,0,ffmpeg,15667.0,526.7740396899767,16489.0,603374.2,11652.722684254675,623252.0,2592.4,101.06895335898344,2753.0,79266.2,1740.4805083636477,81973.0,2989475.6,55760.03549198282,3076080.0,0.0008030637566189,0.0251174606863803,32.74584515605999
0.02068584,15382,594026,2492,77530,2943217,0,ffmpeg,15565.0,463.6063943598038,16489.0,602209.8,11975.128788940025,623252.0,2577.6,104.11446691968143,2753.0,79088.0,1824.4692378864013,81973.0,2983848.6,57451.07355790754,3076080.0,0.0008466922939449,0.0258944458753558,31.099077416766946
0.020687774,15579,611789,2502,79840,3033222,0,ffmpeg,15624.7,416.2056249315124,16489.0,603881.9,12034.34883482964,623252.0,2575.0,105.80170130837809,2753.0,79407.5,1617.083949581398,81973.0,2992055.7,58119.29050028105,3076080.0,0.0008248651681726,0.0254646202128181,31.897722732720734
0.020688272,17002,621575,2624,84052,3081665,0,ffmpeg,15770.0,599.921105926222,17002.0,606546.0,12760.34026020236,623252.0,2591.4,98.45043874272956,2753.0,79928.0,2162.371691760482,84052.0,3005057.4,62456.4468272837,3081665.0,0.0008514874746322,0.0273530509543483,32.01980952380952
0.020688658,15510,600111,2471,78015,2974801,0,ffmpeg,15725.2,601.0484912977463,17002.0,606949.1,12452.950230122928,623252.0,2563.2,86.70614485319344,2739.0,79731.5,2244.8312111738887,84052.0,3006587.8,61394.48781247364,3081665.0,0.0008306435184593,0.0258451755672274,31.559466019417474
0.020693976,15596,596270,2436,79243,2955242,0,ffmpeg,15697.5,599.8618822530617,17002.0,607206.5,12172.006565637334,623252.0,2543.4,91.2313298998936,2739.0,79780.4,2226.422601393042,84052.0,3007615.7,60324.82225631475,3081665.0,0.0008242976973467,0.0261558922033773,32.51661879359869
0.020695901,14979,587518,2429,77554,2912257,0,ffmpeg,15546.5,567.6724896962729,17002.0,603633.1,12183.35285408963,621575.0,2512.4,66.77191691599822,2624.0,79338.5,2180.95861950514,84052.0,2991233.4,61890.47797934357,3081665.0,0.0008340607185215,0.0254953456824375,31.91522633744856
0.020698591,15411,594357,2384,77892,2946105,0,ffmpeg,15597.2,524.9463041346528,17002.0,604144.3,11606.138874201595,621575.0,2496.6,76.91293779168942,2624.0,79482.5,2010.0399249750649,84052.0,2994676.4,57795.013593642936,3081665.0,0.0008092037421599,0.025928817312125,32.65911949685535
0.020704761,15668,607892,2454,79661,3014391,0,ffmpeg,15621.3,521.7868977552769,17002.0,603749.5,11380.221255929977,621575.0,2482.9,70.13233522557844,2624.0,79384.4,1970.7170268696025,84052.0,2992813.2,56711.61055512396,3081665.0,0.0008140945172359,0.0257742727749784,32.44847250509165
0.02071122,15667,616423,2576,80170,3048070,0,ffmpeg,15635.6,520.7825735288172,17002.0,604952.9,12070.680036560942,621575.0,2483.4,70.8444305014995,2624.0,79474.1,1985.442209347941,84052.0,2997970.9,59366.67159938605,3081665.0,0.0008451246706523,0.025415947464732,31.10981761738456
0.020711663,16350,600657,2900,78659,2975043,0,ffmpeg,15714.4,566.0571624081084,17002.0,603061.8,10956.494094601238,621575.0,2526.8,148.91742678326102,2900.0,79261.6,1942.93061578934,84052.0,2988401.3,53783.86277014973,3081665.0,0.0009747754991186,0.0272201485704011,27.114443295415374
0.020712479,238454,3709909,678,4650,14022172,0,stress_c,38021.6,70426.94480129353,238454.0,914650.1,982209.843745945,3709909.0,2345.4,604.3709677560768,2900.0,71973.6,23726.96026417568,84052.0,4096296.8,3487975.6017409256,14022172.0,4.8351992234013945e-05,0.0642748745926451,6.848306332842415
0.020715919,15835,612691,2685,79511,3030565,0,ffmpeg,38047.2,70417.92650360183,238454.0,914740.3,982178.9814931392,3709909.0,2363.7,612.357384756987,2900.0,71940.7,23715.06580706297,84052.0,4096031.1,3488065.68041867,14022172.0,0.000885973115253,0.0258449596208209,29.60201042442293
0.020725226,14922,588449,2302,76400,2920067,0,ffmpeg,37839.2,70490.03172206535,238454.0,911427.7,983332.7882103632,3709909.0,2331.5,605.5774562806197,2900.0,71175.5,23402.244846025504,80170.0,4079871.3,3493657.1304537067,14022172.0,0.0007883378058319,0.0253581442773387,33.17412071211464
0.020726147,15490,616827,2648,80722,3056309,0,ffmpeg,37837.2,70490.73593789944,238454.0,913099.3,982758.809203408,3709909.0,2349.2,612.6532098628927,2900.0,71446.2,23505.57780518381,80722.0,4088022.1,3490886.4898501234,14022172.0,0.0008664042587302,0.0251123489854546,30.472631181577952
0.020729987,14981,583453,2372,75817,2897946,0,ffmpeg,37775.7,70512.56133649759,238454.0,911817.6,983226.1717777408,3709909.0,2342.8,611.9796292904012,2900.0,71103.6,23404.05887495193,80722.0,4082292.5,3492998.687069713,14022172.0,0.000818510483456,0.0256764029383636,31.949852507374636
0.020730565,3882,362338,7944,1839729,1606192,0,stress_m,36666.0,70996.84717882432,238454.0,889299.6,993998.1187571292,3709909.0,2894.3,1876.615159150991,7944.0,247321.1,559999.7891417162,1839729.0,3951686.0,3565278.055032301,14022172.0,0.0049458564443998,0.0107137238884028,231.55808684707364
0.020730574,14986,594484,2468,77593,2945480,0,ffmpeg,36623.5,71011.11031732993,238454.0,889312.3,993993.9324613664,3709909.0,2902.7,1874.2637102487204,7944.0,247291.2,560009.8484859787,1839729.0,3951623.5,3565297.6471516634,14022172.0,0.000837893709041,0.0252083736343221,31.426893479141352
0.020731006,14968,587409,2245,75761,2917298,0,ffmpeg,36553.5,71034.40386843862,238454.0,887264.0,994659.165627436,3709909.0,2881.8,1880.9763894790176,7944.0,246901.2,560140.9027271223,1839729.0,3941914.2,3568264.55781294,14022172.0,0.0007695474478275,0.0254813503345193,33.73152270703473
0.020732179,14960,584918,3666,76819,2897940,0,ffmpeg,36482.8,71057.84980610284,238454.0,884113.5,995661.7398512468,3709909.0,2990.8,1892.8313771231612,7944.0,246566.1,560252.72243425,1839729.0,3926901.2,3572756.146879664,14022172.0,0.0012650361066702,0.0255761908913883,20.948731933460596
0.020732324,14768,582927,2140,75937,2898086,0,ffmpeg,36324.6,71109.39522422869,238454.0,882340.5,996238.2014877824,3709909.0,2914.8,1912.0422938138884,7944.0,246293.9,560344.018494482,1839729.0,3919205.5,3575116.35879724,14022172.0,0.0007384181358254,0.025334175061071,35.468005604857545
0.020734158,14802,590672,2357,77357,2927249,0,ffmpeg,13959.4,3556.2317509786326,15835.0,570416.8,74070.4862618521,616827.0,3082.7,1761.6000965031026,7944.0,253564.6,557323.7681149282,1839729.0,2809713.2,426539.9252686774,3056309.0,0.0008051925868989,0.0250595507158783,32.80619168787108
0.020734865,15375,598035,2658,77996,2961504,0,ffmpeg,13913.4,3532.168776639722,15490.0,568951.2,73281.88313901707,616827.0,3080.0,1762.2979316789033,7944.0,253413.1,557376.5424501245,1839729.0,2802807.1,423112.1151477441,3056309.0,0.0008975166342788,0.0257091546328314,29.33283189168861
0.020734875,15752,593527,2567,76918,2949347,0,ffmpeg,13996.4,3568.071878947398,15752.0,569459.0,73449.40564013738,616827.0,3106.5,1751.2569612835762,7944.0,253464.9,557358.2875775988,1839729.0,2805735.1,424113.8584242025,3056309.0,0.0008703618562475,0.0265396072299874,29.95249221183801
