time,branch-misses,branch-instructions,LLC-load-misses,L1-dcache-load-misses,instructions,label,program
7.552567811,19125,13791552,8647,10798,32608588,1,meltdown
7.562781496,10741,23698653,4485,6552,50102218,1,meltdown
7.572993653,19226,13773875,8680,11063,32583802,1,meltdown
7.58320712,10730,23706836,4480,6561,50115041,1,meltdown
7.593418753,19180,13770882,8658,10833,32578918,1,meltdown
7.603634423,10706,23728291,4474,6600,50156816,1,meltdown
7.613848352,19193,13763320,8667,10866,32565795,1,meltdown
7.624062386,10696,23723875,4469,6782,50144102,1,meltdown
7.634273222,19166,13756002,8657,10879,32545076,1,meltdown
7.644488167,10686,23740547,4471,6662,50177052,1,meltdown
7.654701725,19177,13750921,8664,10884,32541420,1,meltdown
7.664912082,11162,23194218,4690,7107,49212094,1,meltdown
7.675126815,18312,14818138,8228,10620,34429092,1,meltdown
7.685341022,11610,22670673,4918,7039,48289906,1,meltdown
7.695555276,18296,14819777,8224,10555,34430412,1,meltdown
7.705767752,11602,22658859,4911,7092,48263467,1,meltdown
7.715978527,18265,14814731,8221,10405,34419967,1,meltdown
7.726190854,11630,22663044,4947,7209,48274083,1,meltdown
7.736413704,18234,14813729,8280,10407,34401226,1,meltdown
7.746628447,11626,22663113,4927,7220,48271590,1,meltdown
7.756802113,18278,14684727,8230,10426,34155272,1,meltdown
7.767014497,11495,22777772,4875,7042,48473556,1,meltdown
7.777228039,18389,14704486,8270,10445,34227640,1,meltdown
7.787443755,11489,22793391,4863,7024,48501745,1,meltdown
7.797658365,18391,14700069,8279,10420,34219056,1,meltdown
7.80787385,11588,22779854,4924,7481,48481507,1,meltdown
7.818084985,18408,14700829,8271,10469,34216326,1,meltdown
7.828298096,11536,22779342,4874,7220,48477666,1,meltdown
7.83850918,18360,14701903,8260,10394,34216739,1,meltdown
7.84872048,11491,22779816,4869,7021,48478216,1,meltdown
7.858940422,22562,9889594,10376,12715,25728461,1,meltdown
7.869151761,4445,31103290,1357,3459,63169896,1,meltdown
7.879364998,24371,7659795,11240,13399,21792263,1,meltdown
7.889577556,7716,27242035,2979,5108,56350037,1,meltdown
7.899804034,19974,12876015,9062,11295,31010486,1,meltdown
7.91001475,9962,24604387,4099,6239,51698175,1,meltdown
7.920226215,19905,12874352,9034,11328,30991313,1,meltdown
7.930443563,9970,24626946,4104,6300,51743688,1,meltdown
7.940662491,19946,12865855,9045,11597,30978276,1,meltdown
7.950881877,9977,24631438,4095,6282,51753792,1,meltdown
7.961082874,20012,12803092,9116,11330,30861271,1,meltdown
7.971303155,9879,24652180,4216,6145,51764908,1,meltdown
7.981526115,19987,12813649,9203,11187,30888531,1,meltdown
7.991737798,9885,24671165,4074,6185,51816952,1,meltdown
8.001954621,19956,12824483,9067,11182,30905375,1,meltdown
8.012165049,9895,24656923,4076,6201,51790842,1,meltdown
8.022376416,19968,12824037,9060,11203,30901621,1,meltdown
8.03258945,9908,24658978,4079,6311,51795126,1,meltdown
8.042800678,19981,12826741,9058,11234,30911929,1,meltdown
8.053015337,10647,23813419,4437,6573,50306348,1,meltdown
8.063226979,18532,14524972,8347,10455,33908977,1,meltdown
8.073448417,11368,22958452,4830,7163,48796955,1,meltdown
8.083669408,18505,14551043,8366,10654,33958489,1,meltdown
8.093887167,11387,22931402,4864,6926,48747691,1,meltdown
8.104103341,18486,14555818,8339,10465,33959890,1,meltdown
8.114318307,11381,22934061,4808,6928,48754069,1,meltdown
8.124532473,18508,14555778,8339,10581,33964664,1,meltdown
8.134743852,11385,22927307,4804,6927,48739760,1,meltdown
8.144954491,18941,14130202,8552,10996,33215262,1,meltdown
8.15516765,10654,23754855,4460,6520,50191079,1,meltdown
8.165379503,19210,13718570,8687,10806,32486834,1,meltdown
8.175592074,10644,23771130,4450,6558,50229293,1,meltdown
8.185807016,19213,13715249,8679,10872,32477773,1,meltdown
8.196018577,10648,23772180,4453,6542,50229810,1,meltdown
8.206235672,19230,13710023,8695,11079,32471722,1,meltdown
8.216458347,10647,23812041,4455,6569,50307293,1,meltdown
8.226671365,19303,13656304,8737,11126,32372540,1,meltdown
8.236908919,11108,23362486,4700,6979,49525899,1,meltdown
8.247116417,21856,10628713,10096,12643,27009864,1,meltdown
8.257290786,6163,28924041,2552,5100,59268735,1,meltdown
8.267473495,22193,10044438,10394,12513,25949669,1,meltdown
8.277673481,10027,24494357,4155,6389,51494749,1,meltdown
8.2878763,17356,15825806,7788,9969,36182685,1,meltdown
8.298089148,12500,21644844,5346,7508,46475642,1,meltdown
8.308312514,17405,15872593,7801,9950,36294103,1,meltdown
8.318524973,12515,21611478,5359,7567,46417953,1,meltdown
8.328755209,17452,15890390,7842,10372,36333077,1,meltdown
8.338977683,18520,14713927,8349,10965,34243331,1,meltdown
8.349190239,6907,28251836,2566,4669,58135851,1,meltdown
8.359353039,21858,10451186,10004,12172,26679545,1,meltdown
8.369577954,10124,24467774,4217,6357,51467122,1,meltdown
8.379793415,17593,15621531,7895,12781,35846107,1,meltdown
8.390007673,12289,21859755,5248,7417,46849649,1,meltdown
8.400220603,17589,15616305,7905,10106,35835270,1,meltdown
8.410438546,12307,21858429,5331,7345,46851335,1,meltdown
8.420651785,17581,15621549,7883,10077,35840772,1,meltdown
8.430868351,12343,21861916,5262,7703,46863930,1,meltdown
8.441081038,17629,15626452,7897,10107,35853360,1,meltdown
8.45129547,12292,21865543,5267,7414,46866650,1,meltdown
8.461523062,17636,15631678,7950,10326,35870862,1,meltdown
8.471719535,12256,21799458,5260,7437,46729110,1,meltdown
8.481934698,17557,15677430,7880,10001,35943258,1,meltdown
8.492146255,12321,21807531,5281,7378,46763829,1,meltdown
8.502357987,17585,15667030,7907,10109,35922203,1,meltdown
8.512574773,12318,21828686,5277,7455,46802885,1,meltdown
8.52278909,17565,15665537,7859,10018,35920997,1,meltdown
8.533002888,12355,21814980,5280,7507,46778622,1,meltdown
8.543214451,17560,15663616,7871,10029,35918108,1,meltdown
8.553428286,12322,21821031,5264,7402,46782002,1,meltdown
8.563629209,17557,15621469,7889,10217,35835263,1,meltdown
8.573834273,12283,21804987,5388,7545,46740771,1,meltdown
8.584044475,17560,15621905,7993,10167,35831591,1,meltdown
8.594269751,12335,21868944,5303,7770,46881976,1,meltdown
8.604483507,17570,15612777,7880,10074,35821633,1,meltdown
8.614698674,12286,21875765,5256,7481,46886617,1,meltdown
8.624911948,18104,15075519,8166,10733,34882859,1,meltdown
8.635125206,11460,22920702,4832,7438,48719028,1,meltdown
8.645338766,18526,14549337,8340,10628,33949791,1,meltdown
8.655552492,11341,22937517,4794,6955,48751508,1,meltdown
8.665766184,18561,14540423,8370,10796,33939915,1,meltdown
8.675981553,11355,22956305,4798,6949,48791803,1,meltdown
8.686193251,18504,14526171,8334,10620,33904661,1,meltdown
8.696407065,11344,22962901,4794,6910,48803434,1,meltdown
8.706621543,18517,14532474,8335,10506,33921243,1,meltdown
8.716804089,11539,22651725,4879,7046,48230450,1,meltdown
8.727023755,18191,15021459,8162,10811,34790532,1,meltdown
8.737238819,11782,22463645,4998,7093,47916871,1,meltdown
8.747450686,18106,15014580,8145,10305,34772775,1,meltdown
8.757661441,15350,18312133,6761,10777,40598798,1,meltdown
8.767873965,11072,23303407,4650,6814,49401097,1,meltdown
8.778087029,18841,14183847,8484,10617,33309610,1,meltdown
8.788298039,11021,23299315,4637,6706,49388915,1,meltdown
8.798510353,18822,14185360,8489,10592,33309722,1,meltdown
8.808723417,11068,23303669,4651,6785,49406545,1,meltdown
8.818946762,18838,14208290,8479,10549,33354558,1,meltdown
8.829157955,12192,21978128,5205,7438,47063791,1,meltdown
8.839369365,16573,16798116,7375,9480,37916305,1,meltdown
8.84958254,13322,20682624,5752,7914,44779920,1,meltdown
8.85980101,16624,16806006,7390,9834,37939358,1,meltdown
8.870014465,13277,20676269,5744,7854,44761456,1,meltdown
8.880225949,16573,16802756,7386,9557,37928253,1,meltdown
8.890437282,13333,20650735,5792,8069,44718455,1,meltdown
8.900650305,16566,16838171,7371,9516,37994103,1,meltdown
8.910868213,13339,20661188,5766,8007,44746817,1,meltdown
8.921079654,16564,16814615,7376,9585,37942045,1,meltdown
8.931295883,13313,20661591,5785,8031,44742382,1,meltdown
8.941508781,16587,16823124,7377,9559,37965934,1,meltdown
8.951723027,13348,20663441,5781,8125,44748915,1,meltdown
8.96193552,16601,16825584,7374,9532,37972882,1,meltdown
8.972148465,13280,20664562,5755,7880,44740982,1,meltdown
8.982363274,16583,16828394,7379,9521,37977605,1,meltdown
8.99258446,13344,20661112,5810,8364,44749087,1,meltdown
9.002806823,16566,16860556,7367,9485,38035327,1,meltdown
9.013031672,13359,20665324,5778,7909,44757960,1,meltdown
9.023244624,16557,16820925,7370,9546,37958481,1,meltdown
9.033458206,13325,20661039,5763,7994,44742625,1,meltdown
9.043670264,16568,16822271,7379,9493,37964069,1,meltdown
9.053883882,13293,20657405,5747,7897,44728644,1,meltdown
9.064096066,16573,16818021,7383,9560,37955200,1,meltdown
9.074310938,13307,20670707,5758,7856,44759067,1,meltdown
9.084525918,16553,16821920,7373,9553,37961210,1,meltdown
9.09473904,13316,20662376,5769,7852,44742390,1,meltdown
9.104950604,17137,16169349,7660,9993,36811549,1,meltdown
9.115164961,12212,21967460,5217,7306,47047637,1,meltdown
9.125384117,17710,15523527,7930,10552,35679638,1,meltdown
9.135597801,12188,21970040,5213,7398,47051272,1,meltdown
9.145811195,17697,15520383,7925,10112,35669080,1,meltdown
9.156024952,12177,21964582,5202,7417,47033846,1,meltdown
9.166225256,17696,15477578,7931,10104,35581661,1,meltdown
9.17644032,12151,22006763,5210,9338,47115454,1,meltdown
9.186605034,17732,15310529,7941,10242,35251143,1,meltdown
9.196813831,12310,21874407,5506,8447,46857397,1,meltdown
9.207044662,17531,15755373,8094,10792,36069046,1,meltdown
9.217251005,12394,21674086,5569,9003,46502214,1,meltdown
9.227493196,17434,15767362,8302,13050,36075176,1,meltdown
9.237727133,12436,21702691,5521,7476,46574934,1,meltdown
9.247946214,17489,15774759,7867,10288,36118295,1,meltdown
9.258159802,12437,21705649,5333,7517,46583014,1,meltdown
9.268374821,17451,15766135,7845,10024,36094287,1,meltdown
9.278577481,12434,21676089,5327,7479,46523355,1,meltdown
9.288793535,17455,15799242,7823,10052,36156037,1,meltdown
9.299007588,12437,21681712,5338,7524,46541674,1,meltdown
9.309226591,17472,15819928,7828,10076,36199261,1,meltdown
9.319438288,12431,21663808,5331,7847,46503434,1,meltdown
9.329653279,19921,13003262,9021,13369,31227359,1,meltdown
9.339867859,7682,27292389,2978,5097,56445164,1,meltdown
9.35008103,22215,10180395,10187,12344,26233589,1,meltdown
9.360292877,7660,27289387,2996,5111,56437780,1,meltdown
9.370509983,22202,10170969,10246,12369,26209765,1,meltdown
9.380731918,7698,27307427,3023,5532,56477663,1,meltdown
9.390947787,22245,10182945,10178,12384,26245484,1,meltdown
9.40116343,8767,26002436,3510,5723,54170556,1,meltdown
9.411377484,19995,12801701,9079,11291,30867230,1,meltdown
9.421589217,12119,22055536,5161,7467,47195877,1,meltdown
9.431803986,15527,18060530,6869,9251,40151614,1,meltdown
9.442017051,14367,19426403,6282,8425,42561322,1,meltdown
9.452228907,15487,18061243,6845,9002,40146835,1,meltdown
9.462440466,14357,19422684,6280,8423,42554326,1,meltdown
9.472652874,15467,18062009,6848,9057,40143827,1,meltdown
9.482871394,14382,19429008,6285,8651,42570706,1,meltdown
9.493043271,15525,17914107,6861,9040,39858509,1,meltdown
9.503255141,14223,19549543,6220,8410,42770264,1,meltdown
9.513472653,15667,17932290,6910,9373,39931071,1,meltdown
9.52368728,14251,19559569,6231,8350,42797458,1,meltdown
9.533901693,15642,17934084,6910,9157,39929442,1,meltdown
9.544116062,14237,19561883,6227,8347,42801032,1,meltdown
9.554328197,15641,17922230,6903,9158,39902194,1,meltdown
9.564540593,14234,19562805,6226,8357,42801234,1,meltdown
9.574754739,15645,17930096,6911,9033,39922762,1,meltdown
9.584967188,14873,18850076,6564,8932,41543585,1,meltdown
9.595179722,14444,19321867,6329,8478,42376076,1,meltdown
9.6053911,15412,18154488,6802,8976,40309538,1,meltdown
9.615603808,14432,19327359,6327,8468,42385791,1,meltdown
9.625816911,15443,18157841,6813,9087,40323719,1,meltdown
9.636028525,14416,19326502,6309,8451,42379240,1,meltdown
9.646243651,15447,18156914,6818,9262,40322207,1,meltdown
9.656457749,14423,19335691,6321,8424,42401342,1,meltdown
9.666668583,15443,18147163,6817,8935,40302958,1,meltdown
9.676880769,14445,19330155,6322,8521,42391838,1,meltdown
9.687093579,15420,18148176,6809,9002,40299504,1,meltdown
9.697304668,14450,19327400,6317,8507,42387558,1,meltdown
9.707515448,15426,18150006,6820,8954,40305999,1,meltdown
9.717720782,14448,19305468,6321,8473,42342329,1,meltdown
9.727934258,15420,18175880,6809,9085,40353312,1,meltdown
9.738148794,14450,19315141,6325,8493,42362851,1,meltdown
9.748353328,15417,18146753,6827,8948,40296046,1,meltdown
9.758576063,14394,19331249,6649,9462,42372311,1,meltdown
9.768813278,15448,18107927,7185,9168,40221468,1,meltdown
9.779040735,14437,19364529,6488,8909,42454276,1,meltdown
9.789252791,15474,18106877,6839,9169,40224437,1,meltdown
9.799465517,14500,19353039,6352,8761,42433229,1,meltdown
9.809683183,18064,15219581,8133,10499,35139098,1,meltdown
9.819900132,9484,25173256,3863,5984,52700272,1,meltdown
9.830103198,20440,12269617,9287,11619,29921012,1,meltdown
9.840315913,9440,25210337,3852,6034,52768857,1,meltdown
9.850528031,20430,12273173,9283,11497,29927800,1,meltdown
9.860741512,9486,25195229,3855,6045,52745284,1,meltdown
9.870955427,20392,12297673,9274,11543,29971486,1,meltdown
9.881170274,10596,23859093,4419,6570,50385143,1,meltdown
9.891383784,18160,14963304,8165,10382,34685084,1,meltdown
9.90159497,11735,22513472,4975,7129,48009435,1,meltdown
9.91181216,18213,14931075,8240,10876,34624807,1,meltdown
9.922028106,11698,22552802,4961,7237,48076794,1,meltdown
9.932242355,18207,14920815,8187,10454,34609901,1,meltdown
9.942457084,11707,22567831,4964,7065,48105788,1,meltdown
9.952668386,18155,14913904,8172,10266,34590772,1,meltdown
9.962887428,11719,22586464,4958,7156,48145058,1,meltdown
9.973098483,18255,14884301,8207,10476,34546003,1,meltdown
9.983310901,11655,22602187,4941,7099,48164085,1,meltdown
9.993524905,18241,14885761,8198,10327,34548002,1,meltdown
10.003737227,11619,22598140,4940,7109,48151036,1,meltdown
10.013950931,18243,14889841,8192,10265,34556295,1,meltdown
10.024165063,11657,22605225,4946,7048,48172132,1,meltdown
10.034378185,18229,14879214,8189,10423,34531217,1,meltdown
10.044586153,11694,22564981,4980,7476,48100063,1,meltdown
10.054801808,18187,14929507,8172,10456,34619590,1,meltdown
10.065006148,12406,21686920,5339,7508,46540832,1,meltdown
10.075209116,16757,16581666,7470,9641,37531476,1,meltdown
10.085424372,13115,20899856,5668,7849,45159505,1,meltdown
10.095638505,16771,16579298,7498,9675,37534090,1,meltdown
10.105856229,13101,20909621,5662,7830,45175392,1,meltdown
10.116070497,16776,16575387,7492,9642,37529463,1,meltdown
10.126284366,13096,20909892,5658,7903,45181219,1,meltdown
10.136496437,16745,16569519,7472,9809,37512396,1,meltdown
10.146709882,13083,20918928,5652,7738,45196332,1,meltdown
10.156923229,16790,16562995,7487,9650,37508498,1,meltdown
10.167135835,13075,20924510,5651,7796,45204546,1,meltdown
10.177354001,16833,16561589,7510,10025,37509709,1,meltdown
10.187566697,13066,20922977,5644,7810,45197258,1,meltdown
10.19777757,16789,16560709,7486,9644,37504121,1,meltdown
10.207989745,13081,20923611,5655,7817,45202398,1,meltdown
10.218201189,16774,16558505,7482,9634,37493331,1,meltdown
10.228418124,13072,20937667,5653,7899,45232424,1,meltdown
10.238630995,16765,16550069,7488,9611,37477552,1,meltdown
10.248799519,13059,20783871,5648,7785,44922919,1,meltdown
10.259010988,16675,16684817,7434,9547,37721768,1,meltdown
10.269223365,13179,20793053,5695,7862,44968117,1,meltdown
10.27943487,16681,16683837,7437,9591,37718946,1,meltdown
10.289646624,15604,17998234,6925,10294,40043386,1,meltdown
10.29986503,11966,22279803,5089,7569,47603981,1,meltdown
10.310089637,17971,15246309,8061,10347,35193872,1,meltdown
10.32030102,11937,22237495,5086,7221,47516173,1,meltdown
10.330516277,17933,15253071,8058,10558,35192002,1,meltdown
10.34072915,11958,22229109,5100,7312,47506173,1,meltdown
10.35094348,17917,15252326,8030,10413,35189430,1,meltdown
10.361146269,12078,22172310,5159,7837,47396968,1,meltdown
10.37136439,17833,15298344,8064,10314,35264635,1,meltdown
10.381576032,12035,22172461,5126,7387,47407433,1,meltdown
10.391791191,17865,15316612,8018,10306,35307724,1,meltdown
10.402004048,12081,22155046,5135,7563,47376890,1,meltdown
10.412216615,19144,13856491,8630,11048,32730912,1,meltdown
10.422428916,9569,25069705,3892,6166,52517278,1,meltdown
10.432648407,20342,12413439,9241,11944,30184012,1,meltdown
10.442863135,9593,25070626,3907,6133,52524582,1,meltdown
10.453074825,20319,12406647,9229,11450,30168563,1,meltdown
10.463291134,9544,25085177,3901,6012,52551743,1,meltdown
10.473505838,20356,12404403,9241,11537,30167908,1,meltdown
10.483717831,9540,25076679,3900,6050,52531905,1,meltdown
10.493931633,20330,12408165,9242,11378,30175947,1,meltdown
10.504143183,9517,25075236,3892,6062,52521787,1,meltdown
10.514356071,20331,12407707,9239,11421,30174527,1,meltdown
10.524571747,9541,25088324,3899,6116,52557464,1,meltdown
10.534785231,20325,12396413,9230,11568,30146906,1,meltdown
10.544996248,10240,24285880,4229,6516,51138096,1,meltdown
10.555207922,18965,13986469,8562,10722,32955539,1,meltdown
10.565427088,10921,23501455,4584,7101,49759018,1,meltdown
10.575644679,18989,13993996,8580,10741,32975122,1,meltdown
10.585857346,10887,23486759,4564,6709,49723286,1,meltdown
10.596061447,18964,13964680,8572,10754,32911865,1,meltdown
10.606273842,10882,23514677,4556,6676,49777309,1,meltdown
10.616488843,18995,13974763,8591,10920,32940274,1,meltdown
10.626716494,10888,23565390,4562,6727,49877273,1,meltdown
10.636929999,19027,13920226,8588,10876,32841087,1,meltdown
10.647140879,11581,22794940,4872,7640,48500709,1,meltdown
10.657354202,17925,15246468,8055,10331,35178781,1,meltdown
10.66757571,11981,22248335,5104,7308,47548854,1,meltdown
10.677789891,17954,15238158,8057,10359,35174724,1,meltdown
10.688002795,11921,22247370,5083,9348,47534379,1,meltdown
10.69822166,17946,15246098,8055,10538,35189266,1,meltdown
10.708433549,11942,22239720,5099,7216,47525131,1,meltdown
10.718645542,17898,15246240,8031,10150,35177907,1,meltdown
10.728860003,12280,21866447,5243,7542,46864159,1,meltdown
10.739071359,17268,15987944,7726,9830,36490818,1,meltdown
10.749283433,12606,21494859,5409,7518,46213009,1,meltdown
10.759497056,17286,15989001,7732,9942,36493430,1,meltdown
10.769709671,15146,18500744,6678,8990,40927286,1,meltdown
10.779922013,12194,21971061,5210,7310,47050129,1,meltdown
10.790133256,17698,15509631,7927,10166,35647577,1,meltdown
10.800347547,12177,21982624,5209,7321,47073484,1,meltdown
10.810559264,17691,15503121,7929,10063,35636538,1,meltdown
10.820774522,12294,21873044,5243,7402,46878823,1,meltdown
10.830993394,17549,15721710,7847,10457,36029125,1,meltdown
10.841205645,12373,21760473,5297,7446,46680193,1,meltdown
10.851416754,17483,15715463,7834,9994,36004684,1,meltdown
10.861628042,12362,21761041,5294,7405,46681780,1,meltdown
10.871839924,17487,15718801,7844,9980,36014575,1,meltdown
10.882053444,12366,21763399,5307,7431,46686926,1,meltdown
10.892265246,17492,15715947,7846,10026,36009563,1,meltdown
10.902484069,12368,21782176,5288,7544,46718045,1,meltdown
10.912686928,17514,15661589,7864,10003,35906287,1,meltdown
10.922908419,12385,21824128,5312,7708,46797923,1,meltdown
10.933135906,17597,15673779,7915,10321,35942532,1,meltdown
10.943350168,12325,21819639,5276,7428,46786169,1,meltdown
10.953562129,17539,15665474,7859,10016,35917484,1,meltdown
10.963780071,20260,12513061,9213,11912,30362159,1,meltdown
10.973992841,5043,30394772,1659,3757,61919703,1,meltdown
10.98420498,21534,10961317,9844,12025,27613878,1,meltdown
10.994424067,8333,26544629,3295,5395,55128623,1,meltdown
11.004637485,21551,10945022,9846,12016,27586345,1,meltdown
11.01485186,8340,26540788,3287,5428,55120271,1,meltdown
11.025064176,21585,10941854,9855,12043,27585063,1,meltdown
11.035276805,8321,26531723,3286,5524,55102631,1,meltdown
11.045490377,21585,10950618,9850,12133,27603360,1,meltdown
11.055702236,8313,26526129,3293,5418,55089818,1,meltdown
11.065914007,21550,10950317,9839,12024,27595154,1,meltdown
11.076127854,8304,26533281,3291,5383,55105911,1,meltdown
11.086356661,21560,10992961,9872,12000,27680310,1,meltdown
11.096577165,8411,26482591,3371,5907,55023319,1,meltdown
11.106791371,21544,11004576,9841,11951,27695647,1,meltdown
11.117006974,9081,25664305,3663,5771,53573047,1,meltdown
11.127226502,20115,12677691,9134,11191,30655220,1,meltdown
11.137439551,11637,22643375,4921,7161,48238669,1,meltdown
11.147653937,16423,17012459,7301,9364,38300680,1,meltdown
11.157866242,13490,20470257,5843,7936,44403634,1,meltdown
11.168079444,16401,17013392,7288,9497,38300885,1,meltdown
11.178290794,13479,20464860,5840,7948,44393415,1,meltdown
11.188501851,18341,14735938,8260,10532,34278754,1,meltdown
11.198713842,9615,25001966,3932,6022,52401721,1,meltdown
11.208924733,20272,12474475,9207,11334,30289276,1,meltdown
11.219136755,9587,24996892,3921,5983,52386148,1,meltdown
11.229354019,20310,12483840,9219,11679,30314202,1,meltdown
11.239567555,9607,24999236,3941,6056,52396022,1,meltdown
11.249779038,20269,12476650,9198,11321,30290606,1,meltdown
11.259989816,9595,25005471,3930,6012,52406455,1,meltdown
11.270202573,20244,12482179,9196,11293,30298647,1,meltdown
11.280414189,9595,25000143,3934,6006,52398161,1,meltdown
11.290625395,20275,12485157,9199,11432,30310664,1,meltdown
11.30080128,9770,24686538,4018,6116,51816763,1,meltdown
11.311015029,19833,12974663,9006,11113,31172214,1,meltdown
11.321226147,11302,23001043,4760,6899,48864770,1,meltdown
11.33143864,17279,15986529,7732,9966,36488775,1,meltdown
11.341649328,12592,21490993,5408,7522,46204349,1,meltdown
11.351868286,17378,15986090,7743,10334,36496545,1,meltdown
11.362083164,12604,21503130,5423,7627,46223260,1,meltdown
11.372301208,17302,15977486,7776,9860,36475268,1,meltdown
11.382512259,13121,20930889,5686,7970,45220536,1,meltdown
11.392725933,16345,17103511,7262,9393,38460040,1,meltdown
11.402941211,13563,20385556,5870,7909,44250624,1,meltdown
11.413155473,16352,17099256,7264,9387,38454985,1,meltdown
11.423368376,13542,20381354,5879,8007,44248404,1,meltdown
11.433582784,16330,17109551,7251,9579,38468917,1,meltdown
11.443794708,13542,20375766,5882,8038,44235946,1,meltdown
11.454006185,16326,17107206,7250,9453,38464443,1,meltdown
11.464221237,13541,20389619,5882,8036,44263123,1,meltdown
11.474432806,16344,17093693,7265,9457,38442872,1,meltdown
11.484651634,13531,20391342,5894,8324,44264875,1,meltdown
11.494868346,16372,17099283,7272,9573,38456697,1,meltdown
11.505078569,13537,20375928,5868,8025,44230784,1,meltdown
11.515290657,16421,17098675,7285,9532,38452364,1,meltdown
11.525503517,13569,20385192,5878,8011,44254163,1,meltdown
11.535722092,16344,17109618,7263,9501,38474464,1,meltdown
11.545936181,13563,20377364,5880,7977,44243107,1,meltdown
11.556147996,16322,17103249,7264,9421,38459756,1,meltdown
11.566360743,13544,20382128,5880,7959,44248493,1,meltdown
11.576576119,16314,17117174,7258,9363,38487199,1,meltdown
11.586794631,13533,20390275,5873,7945,44261859,1,meltdown
11.597008805,16343,17097794,7267,9357,38452346,1,meltdown
11.607220581,13563,20374252,5907,8138,44240001,1,meltdown
11.617439192,16349,17118006,7255,9705,38488012,1,meltdown
11.627652216,13561,20371028,5884,8024,44227508,1,meltdown
11.637867381,16332,17121090,7246,9572,38489905,1,meltdown
11.648081642,13544,20371861,5886,8018,44230275,1,meltdown
11.658293156,16337,17108456,7253,9465,38470996,1,meltdown
11.668505291,13532,20372967,5873,8088,44227752,1,meltdown
11.678721539,16326,17127481,7255,9435,38506081,1,meltdown
11.68893274,13572,20350887,5889,8118,44192163,1,meltdown
11.699144274,16302,17129619,7251,9486,38505967,1,meltdown
11.709356727,13570,20353538,5889,8095,44197470,1,meltdown
11.719557598,16277,17088785,7238,9388,38419417,1,meltdown
11.729772529,13564,20391203,5881,8272,44267735,1,meltdown
11.739986933,16335,17097926,7268,9398,38451976,1,meltdown
11.750202743,13570,20384622,5884,8288,44257477,1,meltdown
11.760414013,16325,17093940,7263,9373,38441400,1,meltdown
11.770627438,13530,20397235,5863,8000,44270939,1,meltdown
11.780802951,16370,16957436,7264,9420,38174077,1,meltdown
11.791016836,13425,20516859,5826,7934,44485370,1,meltdown
11.801228867,16428,16965523,7302,9398,38213187,1,meltdown
11.811440567,13417,20519786,5819,8066,44489605,1,meltdown
11.821656918,16445,16979693,7318,9432,38245298,1,meltdown
11.831869606,13421,20508231,5826,8081,44471464,1,meltdown
11.842081407,16433,16973436,7311,9497,38231178,1,meltdown
11.852293225,13398,20516296,5817,7967,44479332,1,meltdown
11.862504934,16438,16967906,7311,9440,38222870,1,meltdown
11.872716087,13416,20519430,5820,7985,44490023,1,meltdown
11.882934815,16498,16963825,7317,9798,38216035,1,meltdown
11.893145785,13432,20514388,5818,7952,44480478,1,meltdown
11.903359487,16414,16969246,7312,9444,38218977,1,meltdown
11.913571214,13445,20510153,5821,8038,44475153,1,meltdown
11.923784129,16447,16970425,7325,9505,38225325,1,meltdown
11.933999006,13424,20507731,5816,8021,44463743,1,meltdown
11.944210699,16432,16971643,7314,9454,38227040,1,meltdown
11.954422153,17835,15316165,8030,10342,35295954,1,meltdown
11.964634877,7621,27335322,2951,5011,56518800,1,meltdown
11.974846105,22252,10149783,10187,12384,26187326,1,meltdown
11.985072961,8515,26355652,3380,5419,54802278,1,meltdown
11.99529354,20532,12195575,9339,11420,29804357,1,meltdown
12.005505169,11389,22926294,4804,6889,48738888,1,meltdown
12.015723771,16527,16922401,7355,9725,38148898,1,meltdown
12.025935543,13395,20563095,5800,7863,44565580,1,meltdown
12.036149057,16483,16915682,7334,9669,38128515,1,meltdown
12.046374535,13376,20611670,5799,7845,44662159,1,meltdown
12.056587343,16514,16875711,7357,9437,38058597,1,meltdown
12.066801469,13354,20617541,5778,7864,44664436,1,meltdown
12.077015509,16546,16869117,7362,9498,38048497,1,meltdown
12.087233402,13329,20627475,5785,7871,44681126,1,meltdown
12.097447043,16548,16857440,7379,9460,38027508,1,meltdown
12.107658289,13325,20628243,5776,7887,44680767,1,meltdown
12.117874172,16520,16870200,7354,9441,38047497,1,meltdown
12.12807477,13341,20573585,5783,7966,44576062,1,meltdown
12.138290001,16501,16915091,7351,9694,38129740,1,meltdown
12.148508451,13402,20570929,5822,8373,44582539,1,meltdown
12.15872311,16515,16923141,7336,9714,38147698,1,meltdown
12.168935547,13404,20554946,5799,7961,44548071,1,meltdown
12.179147585,16489,16920464,7337,9493,38136534,1,meltdown
12.18936269,13379,20569415,5801,7971,44581147,1,meltdown
12.199573511,16480,16905405,7335,9471,38103840,1,meltdown
12.209785057,13374,20572937,5794,7943,44584315,1,meltdown
12.219998624,16469,16910122,7335,9569,38117225,1,meltdown
12.230216392,13392,20585652,5807,8032,44611592,1,meltdown
12.240430517,16491,16903385,7354,9575,38107331,1,meltdown
12.250642333,13356,20578862,5788,7921,44588800,1,meltdown
12.260810433,16506,16746595,7350,9553,37795336,1,meltdown
12.271022988,13216,20713947,5741,7906,44824285,1,meltdown
12.281247228,16668,16783641,7427,9991,37907804,1,meltdown
12.291460694,13265,20702853,5745,7976,44812820,1,meltdown
